Country,Country_label,ref_date,Relative_AI_hiring_index_pct
IE,Ireland,202206,4.887
IE,Ireland,202207,3.154
IE,Ireland,202208,4.822
IE,Ireland,202209,4.609
IE,Ireland,202210,4.825
IE,Ireland,202211,5.73
IE,Ireland,202212,3.083
IE,Ireland,202301,0.585
IE,Ireland,202302,0.616
IE,Ireland,202303,2.411
IE,Ireland,202304,0.622
IE,Ireland,202305,-1.698
IE,Ireland,202306,-3.319
IE,Ireland,202307,-2.385
IE,Ireland,202308,-5.126
IE,Ireland,202309,-6.1
IE,Ireland,202310,-9.022
IE,Ireland,202311,-9.656
IE,Ireland,202312,-8.821
IE,Ireland,202401,-6.231
IE,Ireland,202402,-2.49
IE,Ireland,202403,-0.693
IE,Ireland,202404,1.63
IE,Ireland,202405,3.61
IE,Ireland,202406,8.108
IE,Ireland,202407,8.992
IE,Ireland,202408,13.51
IE,Ireland,202409,14.671
IE,Ireland,202410,17.48
IE,Ireland,202411,21.64
IE,Ireland,202412,24.579
IE,Ireland,202501,27.344
IE,Ireland,202502,25.903
NZ,New Zealand,201801,8.231
NZ,New Zealand,201802,2.075
NZ,New Zealand,201803,12.33
NZ,New Zealand,201804,13.4
NZ,New Zealand,201805,10.881
NZ,New Zealand,201806,12.578
NZ,New Zealand,201807,11.929
NZ,New Zealand,201808,14.485
NZ,New Zealand,201809,15.382
NZ,New Zealand,201810,14.343
NZ,New Zealand,201811,15.544
NZ,New Zealand,201812,13.143
NZ,New Zealand,201901,13.647
NZ,New Zealand,201902,16.537
NZ,New Zealand,201903,14.836
NZ,New Zealand,201904,13.41
NZ,New Zealand,201905,15.964
NZ,New Zealand,201906,16.438
NZ,New Zealand,201907,18.36
NZ,New Zealand,201908,16.449
NZ,New Zealand,201909,14.503
NZ,New Zealand,201910,15.607
NZ,New Zealand,201911,17.755
NZ,New Zealand,201912,21.938
NZ,New Zealand,202001,22.586
NZ,New Zealand,202002,19.301
NZ,New Zealand,202003,21.054
NZ,New Zealand,202004,24.183
NZ,New Zealand,202005,21.962
NZ,New Zealand,202006,18.903
NZ,New Zealand,202007,16.08
NZ,New Zealand,202008,16.487
NZ,New Zealand,202009,17.635
NZ,New Zealand,202010,16.579
NZ,New Zealand,202011,11.209
NZ,New Zealand,202012,9.581
NZ,New Zealand,202101,7.834
NZ,New Zealand,202102,10.989
NZ,New Zealand,202103,7.596
NZ,New Zealand,202104,3.697
NZ,New Zealand,202105,4.742
NZ,New Zealand,202106,7.5
NZ,New Zealand,202107,10.167
NZ,New Zealand,202108,9.532
NZ,New Zealand,202109,10.701
NZ,New Zealand,202110,11.814
NZ,New Zealand,202111,13.819
NZ,New Zealand,202112,13.341
NZ,New Zealand,202201,13.739
NZ,New Zealand,202202,11.945
NZ,New Zealand,202203,15.338
NZ,New Zealand,202204,16.931
NZ,New Zealand,202205,16.379
NZ,New Zealand,202206,15.163
NZ,New Zealand,202207,12.768
NZ,New Zealand,202208,13.369
NZ,New Zealand,202209,9.717
NZ,New Zealand,202210,6.969
NZ,New Zealand,202211,5.231
NZ,New Zealand,202212,3.406
NZ,New Zealand,202301,4.182
NZ,New Zealand,202302,2.801
NZ,New Zealand,202303,-1.786
NZ,New Zealand,202304,-3.88
NZ,New Zealand,202305,-4.549
NZ,New Zealand,202306,-5.01
NZ,New Zealand,202307,-5.12
NZ,New Zealand,202308,-6.94
NZ,New Zealand,202309,-6.434
NZ,New Zealand,202310,-3.105
NZ,New Zealand,202311,-1.444
NZ,New Zealand,202312,-0.03
NZ,New Zealand,202401,-0.875
NZ,New Zealand,202402,0.461
NZ,New Zealand,202403,2.074
NZ,New Zealand,202404,6.052
NZ,New Zealand,202405,5.269
NZ,New Zealand,202406,5.059
NZ,New Zealand,202407,6.747
NZ,New Zealand,202408,8.937
NZ,New Zealand,202409,14.144
NZ,New Zealand,202410,11.795
NZ,New Zealand,202411,12.153
NZ,New Zealand,202412,12.725
NZ,New Zealand,202501,12.937
NZ,New Zealand,202502,13.571
SE,Sweden,201801,4.904
SE,Sweden,201802,7.62
SE,Sweden,201803,-0.518
SE,Sweden,201804,2.437
SE,Sweden,201805,8.398
SE,Sweden,201806,11.75
SE,Sweden,201807,8.316
SE,Sweden,201808,9.045
SE,Sweden,201809,10.491
SE,Sweden,201810,12.23
SE,Sweden,201811,12.898
SE,Sweden,201812,10.908
SE,Sweden,201901,11.608
SE,Sweden,201902,12.932
SE,Sweden,201903,18.712
SE,Sweden,201904,17.942
SE,Sweden,201905,14.357
SE,Sweden,201906,13.713
SE,Sweden,201907,16.507
SE,Sweden,201908,16.841
SE,Sweden,201909,16.567
SE,Sweden,201910,13.954
SE,Sweden,201911,13.295
SE,Sweden,201912,14.117
SE,Sweden,202001,15.598
SE,Sweden,202002,12.722
SE,Sweden,202003,7.845
SE,Sweden,202004,10.245
SE,Sweden,202005,13.236
SE,Sweden,202006,12.322
SE,Sweden,202007,10.688
SE,Sweden,202008,10.106
SE,Sweden,202009,8.337
SE,Sweden,202010,10.95
SE,Sweden,202011,10.61
SE,Sweden,202012,12.514
SE,Sweden,202101,10.476
SE,Sweden,202102,12.646
SE,Sweden,202103,14.481
SE,Sweden,202104,12.423
SE,Sweden,202105,11.76
SE,Sweden,202106,11.86
SE,Sweden,202107,14.817
SE,Sweden,202108,15.115
SE,Sweden,202109,16.882
SE,Sweden,202110,14.512
SE,Sweden,202111,14.636
SE,Sweden,202112,13.017
SE,Sweden,202201,12.239
SE,Sweden,202202,10.948
SE,Sweden,202203,10.467
SE,Sweden,202204,9.617
SE,Sweden,202205,7.722
SE,Sweden,202206,6.399
SE,Sweden,202207,2.429
SE,Sweden,202208,1.157
SE,Sweden,202209,0.707
SE,Sweden,202210,1.603
SE,Sweden,202211,1.237
SE,Sweden,202212,0.608
SE,Sweden,202301,1.187
SE,Sweden,202302,2.157
SE,Sweden,202303,1.727
SE,Sweden,202304,2.248
SE,Sweden,202305,3.012
SE,Sweden,202306,3.861
SE,Sweden,202307,5.139
SE,Sweden,202308,5.244
SE,Sweden,202309,4.626
SE,Sweden,202310,4.5
SE,Sweden,202311,4.756
SE,Sweden,202312,6.601
SE,Sweden,202401,7.596
SE,Sweden,202402,7.214
SE,Sweden,202403,8.435
SE,Sweden,202404,9.566
SE,Sweden,202405,11.592
SE,Sweden,202406,13.405
SE,Sweden,202407,14.39
SE,Sweden,202408,15.434
SE,Sweden,202409,15.879
SE,Sweden,202410,16.069
SE,Sweden,202411,18.147
SE,Sweden,202412,19.12
SE,Sweden,202501,18.539
SE,Sweden,202502,19.073
GB,United Kingdom,201801,14.064
GB,United Kingdom,201802,12.222
GB,United Kingdom,201803,13.942
GB,United Kingdom,201804,14.683
GB,United Kingdom,201805,13.547
GB,United Kingdom,201806,12.017
GB,United Kingdom,201807,12.803
GB,United Kingdom,201808,12.428
GB,United Kingdom,201809,12.279
GB,United Kingdom,201810,13.019
GB,United Kingdom,201811,12.677
GB,United Kingdom,201812,12.269
GB,United Kingdom,201901,11.965
GB,United Kingdom,201902,12.63
GB,United Kingdom,201903,11.927
GB,United Kingdom,201904,10.793
GB,United Kingdom,201905,11.617
GB,United Kingdom,201906,13.841
GB,United Kingdom,201907,13.615
GB,United Kingdom,201908,13.597
GB,United Kingdom,201909,13.653
GB,United Kingdom,201910,12.613
GB,United Kingdom,201911,12.321
GB,United Kingdom,201912,13.114
GB,United Kingdom,202001,13.259
GB,United Kingdom,202002,12.48
GB,United Kingdom,202003,13.056
GB,United Kingdom,202004,15.664
GB,United Kingdom,202005,16.23
GB,United Kingdom,202006,14.814
GB,United Kingdom,202007,13.495
GB,United Kingdom,202008,12.967
GB,United Kingdom,202009,12.345
GB,United Kingdom,202010,11.773
GB,United Kingdom,202011,12.249
GB,United Kingdom,202012,10.538
GB,United Kingdom,202101,10.557
GB,United Kingdom,202102,11.294
GB,United Kingdom,202103,10.398
GB,United Kingdom,202104,7.11
GB,United Kingdom,202105,4.206
GB,United Kingdom,202106,3.033
GB,United Kingdom,202107,4.621
GB,United Kingdom,202108,6.285
GB,United Kingdom,202109,7.337
GB,United Kingdom,202110,8.668
GB,United Kingdom,202111,8.938
GB,United Kingdom,202112,10.98
GB,United Kingdom,202201,10.881
GB,United Kingdom,202202,9.995
GB,United Kingdom,202203,10.404
GB,United Kingdom,202204,11.078
GB,United Kingdom,202205,12.618
GB,United Kingdom,202206,13.52
GB,United Kingdom,202207,12.737
GB,United Kingdom,202208,11.483
GB,United Kingdom,202209,10.805
GB,United Kingdom,202210,10.288
GB,United Kingdom,202211,9.722
GB,United Kingdom,202212,8.323
GB,United Kingdom,202301,7.318
GB,United Kingdom,202302,7.166
GB,United Kingdom,202303,6.827
GB,United Kingdom,202304,6.591
GB,United Kingdom,202305,5.973
GB,United Kingdom,202306,5.172
GB,United Kingdom,202307,4.319
GB,United Kingdom,202308,3.477
GB,United Kingdom,202309,2.972
GB,United Kingdom,202310,2.138
GB,United Kingdom,202311,1.503
GB,United Kingdom,202312,1.531
GB,United Kingdom,202401,2.464
GB,United Kingdom,202402,2.337
GB,United Kingdom,202403,2.611
GB,United Kingdom,202404,4.24
GB,United Kingdom,202405,5.4
GB,United Kingdom,202406,6.503
GB,United Kingdom,202407,7.927
GB,United Kingdom,202408,9.275
GB,United Kingdom,202409,9.856
GB,United Kingdom,202410,11.12
GB,United Kingdom,202411,12.508
GB,United Kingdom,202412,13.775
GB,United Kingdom,202501,14.219
GB,United Kingdom,202502,15.436
BE,Belgium,201801,-5.693
BE,Belgium,201802,-2.759
BE,Belgium,201803,2.782
BE,Belgium,201804,2.774
BE,Belgium,201805,1.818
BE,Belgium,201806,5.009
BE,Belgium,201807,5.478
BE,Belgium,201808,6.106
BE,Belgium,201809,5.739
BE,Belgium,201810,10.237
BE,Belgium,201811,9.053
BE,Belgium,201812,11.641
BE,Belgium,201901,14.837
BE,Belgium,201902,16.333
BE,Belgium,201903,15.609
BE,Belgium,201904,17.469
BE,Belgium,201905,19.239
BE,Belgium,201906,16.956
BE,Belgium,201907,18.09
BE,Belgium,201908,19.676
BE,Belgium,201909,21.612
BE,Belgium,201910,17.981
BE,Belgium,201911,20.186
BE,Belgium,201912,16.793
BE,Belgium,202001,14.128
BE,Belgium,202002,14.231
BE,Belgium,202003,15.622
BE,Belgium,202004,15.98
BE,Belgium,202005,15.087
BE,Belgium,202006,16.933
BE,Belgium,202007,16.689
BE,Belgium,202008,14.741
BE,Belgium,202009,12.964
BE,Belgium,202010,11.95
BE,Belgium,202011,11.61
BE,Belgium,202012,13.433
BE,Belgium,202101,13.747
BE,Belgium,202102,13.863
BE,Belgium,202103,11.661
BE,Belgium,202104,9.126
BE,Belgium,202105,11.039
BE,Belgium,202106,11.44
BE,Belgium,202107,9.955
BE,Belgium,202108,8.141
BE,Belgium,202109,8.864
BE,Belgium,202110,9.515
BE,Belgium,202111,7.56
BE,Belgium,202112,5.274
BE,Belgium,202201,7.027
BE,Belgium,202202,4.484
BE,Belgium,202203,5.777
BE,Belgium,202204,6.444
BE,Belgium,202205,2.547
BE,Belgium,202206,-0.169
BE,Belgium,202207,-0.32
BE,Belgium,202208,1.35
BE,Belgium,202209,1.253
BE,Belgium,202210,2.521
BE,Belgium,202211,4.385
BE,Belgium,202212,6.295
BE,Belgium,202301,4.752
BE,Belgium,202302,6.897
BE,Belgium,202303,5.565
BE,Belgium,202304,5.307
BE,Belgium,202305,7.878
BE,Belgium,202306,9.003
BE,Belgium,202307,9.747
BE,Belgium,202308,11.189
BE,Belgium,202309,9.827
BE,Belgium,202310,8.374
BE,Belgium,202311,7.475
BE,Belgium,202312,6.716
BE,Belgium,202401,6.438
BE,Belgium,202402,5.273
BE,Belgium,202403,7.624
BE,Belgium,202404,8.77
BE,Belgium,202405,9.355
BE,Belgium,202406,12.719
BE,Belgium,202407,11.653
BE,Belgium,202408,9.612
BE,Belgium,202409,11.37
BE,Belgium,202410,12.176
BE,Belgium,202411,12.043
BE,Belgium,202412,10.527
BE,Belgium,202501,10.708
BE,Belgium,202502,12.081
PL,Poland,201801,17.462
PL,Poland,201802,22.285
PL,Poland,201803,17.168
PL,Poland,201804,16.22
PL,Poland,201805,14.595
PL,Poland,201806,15.096
PL,Poland,201807,14.966
PL,Poland,201808,15.112
PL,Poland,201809,17.773
PL,Poland,201810,17.85
PL,Poland,201811,17.468
PL,Poland,201812,16.706
PL,Poland,201901,15.195
PL,Poland,201902,14.211
PL,Poland,201903,16.86
PL,Poland,201904,17.407
PL,Poland,201905,17.361
PL,Poland,201906,16.591
PL,Poland,201907,17.434
PL,Poland,201908,17.273
PL,Poland,201909,14.434
PL,Poland,201910,12.834
PL,Poland,201911,13.515
PL,Poland,201912,12.871
PL,Poland,202001,14.485
PL,Poland,202002,14.159
PL,Poland,202003,11.645
PL,Poland,202004,12.667
PL,Poland,202005,13.843
PL,Poland,202006,14.722
PL,Poland,202007,13.424
PL,Poland,202008,11.855
PL,Poland,202009,10.818
PL,Poland,202010,11.231
PL,Poland,202011,10.208
PL,Poland,202012,11.492
PL,Poland,202101,12.061
PL,Poland,202102,11.759
PL,Poland,202103,11.669
PL,Poland,202104,8.22
PL,Poland,202105,8.175
PL,Poland,202106,6.897
PL,Poland,202107,7.363
PL,Poland,202108,9.562
PL,Poland,202109,12.854
PL,Poland,202110,13.473
PL,Poland,202111,12.348
PL,Poland,202112,12.3
PL,Poland,202201,10.695
PL,Poland,202202,11.19
PL,Poland,202203,10.864
PL,Poland,202204,12.065
PL,Poland,202205,10.16
PL,Poland,202206,11.268
PL,Poland,202207,10.163
PL,Poland,202208,8.746
PL,Poland,202209,5.813
PL,Poland,202210,5.338
PL,Poland,202211,5.876
PL,Poland,202212,4.386
PL,Poland,202301,3.487
PL,Poland,202302,1.307
PL,Poland,202303,0.466
PL,Poland,202304,-0.36
PL,Poland,202305,0.096
PL,Poland,202306,-2.733
PL,Poland,202307,-2.648
PL,Poland,202308,-3.664
PL,Poland,202309,-4.087
PL,Poland,202310,-5.024
PL,Poland,202311,-5.348
PL,Poland,202312,-5.599
PL,Poland,202401,-4.964
PL,Poland,202402,-2.59
PL,Poland,202403,-0.966
PL,Poland,202404,-0.445
PL,Poland,202405,-0.584
PL,Poland,202406,2.016
PL,Poland,202407,2.877
PL,Poland,202408,4.903
PL,Poland,202409,7.017
PL,Poland,202410,8.643
PL,Poland,202411,10.531
PL,Poland,202412,13.054
PL,Poland,202501,13.119
PL,Poland,202502,12.042
CH,Switzerland,201801,6.062
CH,Switzerland,201802,25.363
CH,Switzerland,201803,21.739
CH,Switzerland,201804,17.686
CH,Switzerland,201805,11.204
CH,Switzerland,201806,12.478
CH,Switzerland,201807,14.51
CH,Switzerland,201808,16.234
CH,Switzerland,201809,19.859
CH,Switzerland,201810,21.201
CH,Switzerland,201811,19.316
CH,Switzerland,201812,20.874
CH,Switzerland,201901,21.052
CH,Switzerland,201902,19.586
CH,Switzerland,201903,20.419
CH,Switzerland,201904,22.24
CH,Switzerland,201905,25.817
CH,Switzerland,201906,24.783
CH,Switzerland,201907,24.145
CH,Switzerland,201908,22.267
CH,Switzerland,201909,17.439
CH,Switzerland,201910,15.596
CH,Switzerland,201911,14.588
CH,Switzerland,201912,12.494
CH,Switzerland,202001,13.014
CH,Switzerland,202002,11.344
CH,Switzerland,202003,9.331
CH,Switzerland,202004,6.879
CH,Switzerland,202005,5.67
CH,Switzerland,202006,6.113
CH,Switzerland,202007,5.007
CH,Switzerland,202008,5.695
CH,Switzerland,202009,7.269
CH,Switzerland,202010,8.145
CH,Switzerland,202011,10.345
CH,Switzerland,202012,9.399
CH,Switzerland,202101,8.823
CH,Switzerland,202102,8.413
CH,Switzerland,202103,9.624
CH,Switzerland,202104,11.674
CH,Switzerland,202105,11.032
CH,Switzerland,202106,10.32
CH,Switzerland,202107,10.567
CH,Switzerland,202108,10.122
CH,Switzerland,202109,9.967
CH,Switzerland,202110,7.516
CH,Switzerland,202111,6.498
CH,Switzerland,202112,6.404
CH,Switzerland,202201,5.64
CH,Switzerland,202202,5.511
CH,Switzerland,202203,4.754
CH,Switzerland,202204,2.636
CH,Switzerland,202205,1.942
CH,Switzerland,202206,1.51
CH,Switzerland,202207,1.346
CH,Switzerland,202208,0.877
CH,Switzerland,202209,0.372
CH,Switzerland,202210,1.278
CH,Switzerland,202211,1.229
CH,Switzerland,202212,0.701
CH,Switzerland,202301,0.961
CH,Switzerland,202302,0.901
CH,Switzerland,202303,-0.283
CH,Switzerland,202304,-0.396
CH,Switzerland,202305,-0.797
CH,Switzerland,202306,0.132
CH,Switzerland,202307,-1.272
CH,Switzerland,202308,-2.235
CH,Switzerland,202309,-2.928
CH,Switzerland,202310,-3.752
CH,Switzerland,202311,-3.761
CH,Switzerland,202312,-2.713
CH,Switzerland,202401,-2.461
CH,Switzerland,202402,-3.025
CH,Switzerland,202403,-0.487
CH,Switzerland,202404,1.293
CH,Switzerland,202405,3.213
CH,Switzerland,202406,3.426
CH,Switzerland,202407,6.801
CH,Switzerland,202408,8.836
CH,Switzerland,202409,10.879
CH,Switzerland,202410,13.619
CH,Switzerland,202411,15.095
CH,Switzerland,202412,18.43
CH,Switzerland,202501,19.566
CH,Switzerland,202502,22.373
NL,Netherlands,201801,9.605
NL,Netherlands,201802,11.252
NL,Netherlands,201803,11.439
NL,Netherlands,201804,10.674
NL,Netherlands,201805,11.021
NL,Netherlands,201806,12.66
NL,Netherlands,201807,13.114
NL,Netherlands,201808,13.496
NL,Netherlands,201809,14.211
NL,Netherlands,201810,13.525
NL,Netherlands,201811,13.876
NL,Netherlands,201812,13.442
NL,Netherlands,201901,14.129
NL,Netherlands,201902,13.874
NL,Netherlands,201903,14.436
NL,Netherlands,201904,15.654
NL,Netherlands,201905,15.834
NL,Netherlands,201906,14.604
NL,Netherlands,201907,15.103
NL,Netherlands,201908,14.956
NL,Netherlands,201909,14.033
NL,Netherlands,201910,14.646
NL,Netherlands,201911,13.618
NL,Netherlands,201912,14.044
NL,Netherlands,202001,12.717
NL,Netherlands,202002,12.957
NL,Netherlands,202003,12.438
NL,Netherlands,202004,11.645
NL,Netherlands,202005,11.895
NL,Netherlands,202006,12.33
NL,Netherlands,202007,11.264
NL,Netherlands,202008,10.437
NL,Netherlands,202009,10.186
NL,Netherlands,202010,9.186
NL,Netherlands,202011,9.619
NL,Netherlands,202012,8.54
NL,Netherlands,202101,9.334
NL,Netherlands,202102,7.96
NL,Netherlands,202103,7.813
NL,Netherlands,202104,7.186
NL,Netherlands,202105,5.685
NL,Netherlands,202106,5.273
NL,Netherlands,202107,4.971
NL,Netherlands,202108,5.862
NL,Netherlands,202109,6.068
NL,Netherlands,202110,6.853
NL,Netherlands,202111,6.801
NL,Netherlands,202112,7.204
NL,Netherlands,202201,7.182
NL,Netherlands,202202,9.485
NL,Netherlands,202203,8.86
NL,Netherlands,202204,7.996
NL,Netherlands,202205,8.199
NL,Netherlands,202206,8.134
NL,Netherlands,202207,8.375
NL,Netherlands,202208,7.188
NL,Netherlands,202209,7.289
NL,Netherlands,202210,6.568
NL,Netherlands,202211,5.951
NL,Netherlands,202212,6.902
NL,Netherlands,202301,5.959
NL,Netherlands,202302,4.266
NL,Netherlands,202303,4.172
NL,Netherlands,202304,5.039
NL,Netherlands,202305,5.092
NL,Netherlands,202306,5.093
NL,Netherlands,202307,4.677
NL,Netherlands,202308,4.655
NL,Netherlands,202309,3.999
NL,Netherlands,202310,4.226
NL,Netherlands,202311,4.511
NL,Netherlands,202312,2.947
NL,Netherlands,202401,3.184
NL,Netherlands,202402,3.453
NL,Netherlands,202403,3.843
NL,Netherlands,202404,3.979
NL,Netherlands,202405,4.733
NL,Netherlands,202406,5.216
NL,Netherlands,202407,5.677
NL,Netherlands,202408,7.067
NL,Netherlands,202409,7.374
NL,Netherlands,202410,7.526
NL,Netherlands,202411,8.025
NL,Netherlands,202412,8.565
NL,Netherlands,202501,8.971
NL,Netherlands,202502,8.572
DE,Germany,201801,29.927
DE,Germany,201802,18.495
DE,Germany,201803,16.663
DE,Germany,201804,14.406
DE,Germany,201805,16.458
DE,Germany,201806,14.147
DE,Germany,201807,14.741
DE,Germany,201808,15.651
DE,Germany,201809,14.908
DE,Germany,201810,15.524
DE,Germany,201811,15.384
DE,Germany,201812,14.508
DE,Germany,201901,12.385
DE,Germany,201902,13.197
DE,Germany,201903,13.657
DE,Germany,201904,14.377
DE,Germany,201905,13.47
DE,Germany,201906,13.883
DE,Germany,201907,13.945
DE,Germany,201908,13.934
DE,Germany,201909,14.935
DE,Germany,201910,13.946
DE,Germany,201911,14.405
DE,Germany,201912,16.13
DE,Germany,202001,17.662
DE,Germany,202002,17.494
DE,Germany,202003,17.056
DE,Germany,202004,16.691
DE,Germany,202005,17.105
DE,Germany,202006,17.6
DE,Germany,202007,16.401
DE,Germany,202008,15.077
DE,Germany,202009,13.568
DE,Germany,202010,13.389
DE,Germany,202011,12.508
DE,Germany,202012,9.978
DE,Germany,202101,8.56
DE,Germany,202102,7.511
DE,Germany,202103,6.325
DE,Germany,202104,5.304
DE,Germany,202105,3.706
DE,Germany,202106,2.989
DE,Germany,202107,3.442
DE,Germany,202108,3.754
DE,Germany,202109,3.66
DE,Germany,202110,4.039
DE,Germany,202111,3.744
DE,Germany,202112,5.406
DE,Germany,202201,5.371
DE,Germany,202202,6.313
DE,Germany,202203,7.202
DE,Germany,202204,8.294
DE,Germany,202205,9.07
DE,Germany,202206,9.464
DE,Germany,202207,9.166
DE,Germany,202208,8.463
DE,Germany,202209,8.732
DE,Germany,202210,7.809
DE,Germany,202211,7.125
DE,Germany,202212,5.523
DE,Germany,202301,4.935
DE,Germany,202302,3.647
DE,Germany,202303,2.911
DE,Germany,202304,1.426
DE,Germany,202305,0.267
DE,Germany,202306,-0.947
DE,Germany,202307,-1.935
DE,Germany,202308,-2.652
DE,Germany,202309,-3.171
DE,Germany,202310,-3.296
DE,Germany,202311,-2.846
DE,Germany,202312,-2.055
DE,Germany,202401,-1.946
DE,Germany,202402,-1.938
DE,Germany,202403,-1.21
DE,Germany,202404,-0.202
DE,Germany,202405,1.092
DE,Germany,202406,2.434
DE,Germany,202407,3.601
DE,Germany,202408,5.438
DE,Germany,202409,6.504
DE,Germany,202410,7.779
DE,Germany,202411,8.61
DE,Germany,202412,9.101
DE,Germany,202501,9.993
DE,Germany,202502,11.287
FR,France,201801,7.085
FR,France,201802,7.257
FR,France,201803,6.245
FR,France,201804,7.823
FR,France,201805,8.279
FR,France,201806,8.585
FR,France,201807,9.973
FR,France,201808,8.941
FR,France,201809,8.574
FR,France,201810,8.306
FR,France,201811,8.68
FR,France,201812,8
FR,France,201901,8.077
FR,France,201902,8.704
FR,France,201903,9.165
FR,France,201904,9.054
FR,France,201905,8.798
FR,France,201906,8.752
FR,France,201907,7.284
FR,France,201908,8.075
FR,France,201909,8.38
FR,France,201910,8.583
FR,France,201911,8.014
FR,France,201912,7.853
FR,France,202001,7.136
FR,France,202002,6.417
FR,France,202003,7.171
FR,France,202004,9.218
FR,France,202005,12.333
FR,France,202006,13.733
FR,France,202007,14.269
FR,France,202008,13.019
FR,France,202009,12.154
FR,France,202010,10.887
FR,France,202011,10.518
FR,France,202012,11.401
FR,France,202101,12.059
FR,France,202102,11.946
FR,France,202103,10.365
FR,France,202104,6.285
FR,France,202105,0.679
FR,France,202106,-3.039
FR,France,202107,-3.378
FR,France,202108,-2.439
FR,France,202109,-2.118
FR,France,202110,-0.424
FR,France,202111,-0.193
FR,France,202112,-0.695
FR,France,202201,-0.61
FR,France,202202,-0.545
FR,France,202203,-0.648
FR,France,202204,0.539
FR,France,202205,3.193
FR,France,202206,5.547
FR,France,202207,6.211
FR,France,202208,4.871
FR,France,202209,5.061
FR,France,202210,4.441
FR,France,202211,4.818
FR,France,202212,4.71
FR,France,202301,4.144
FR,France,202302,3.806
FR,France,202303,4.09
FR,France,202304,4.153
FR,France,202305,3.892
FR,France,202306,2.689
FR,France,202307,1.369
FR,France,202308,2.397
FR,France,202309,1.745
FR,France,202310,1.173
FR,France,202311,-0.096
FR,France,202312,0.071
FR,France,202401,0.218
FR,France,202402,0.098
FR,France,202403,0.428
FR,France,202404,0.742
FR,France,202405,0.579
FR,France,202406,1.356
FR,France,202407,2.253
FR,France,202408,2.688
FR,France,202409,4.037
FR,France,202410,4.294
FR,France,202411,5.468
FR,France,202412,5.754
FR,France,202501,5.954
FR,France,202502,5.946